#{"t_start": 1776884807.6409667, "env_id": "CarRacing-v3"}
r,l,t
-46.708464,1000,116.276532
-54.372624,1000,260.666071
-52.991453,1000,429.579662
-70.394737,1000,647.904547
-58.90411,1000,783.254776
-58.823529,1000,915.255808
-46.843854,1000,1112.431103
-40.397351,1000,1244.562158
21.107266,1000,1379.321121
-27.272727,1000,1579.114769
3.942652,1000,1714.380296
-30.463576,1000,1847.851598
71.755725,1000,2046.097927
-19.463087,1000,2176.304333
-26.605505,1000,2311.954848
340.273038,1000,2501.275574
254.166667,1000,2635.670999
-21.232877,1000,2767.436901
172.413793,1000,2958.171325
379.020979,1000,3093.120641
335.251799,1000,3230.111004
169.10299,1000,3393.487094
353.488372,1000,3530.728496
-26.174497,1000,3667.477079
97.080292,1000,3816.845007
