#{"t_start": 1776884807.6219661, "env_id": "CarRacing-v3"}
r,l,t
-43.661972,1000,116.270534
-65.277778,1000,260.657197
-66.049383,1000,429.564532
-63.333333,1000,647.89353
-68.454259,1000,783.243775
-58.801498,1000,915.247808
-40.298507,1000,1112.424365
-42.028986,1000,1244.55507
19.69112,1000,1379.309605
-29.824561,1000,1579.106546
15.511551,1000,1714.369923
-38.83792,1000,1847.843479
-23.913043,1000,2046.091417
-19.860627,1000,2176.297329
-16.666667,1000,2311.947846
49.152542,1000,2501.267884
329.62963,1000,2635.661033
193.255132,1000,2767.425764
333.656958,1000,2958.165731
285.454545,1000,3093.112956
372.324723,1000,3230.104495
479.136691,1000,3393.477833
293.617021,1000,3530.720491
65.016502,1000,3667.468801
-14.012739,1000,3816.815064
