#{"t_start": 1776890035.1136782, "env_id": "CarRacing-v3"}
r,l,t
-54.407295,1000,82.217077
-52.380952,1000,213.003827
-39.285714,1000,344.175866
-60.0,1000,538.321898
-35.483871,1000,670.824037
-61.130742,1000,800.747492
-61.672474,1000,987.460044
-33.333333,1000,1120.019243
-40.789474,1000,1267.620529
-35.251799,1000,1457.802883
-47.95539,1000,1589.123618
-47.183099,1000,1723.418828
-25.423729,1000,1961.315215
-35.582822,1000,2125.52401
-42.69341,1000,2304.288913
-21.708185,1000,2543.629425
180.898876,1000,2710.844567
-29.054054,1000,2873.439103
-24.52491,943,3088.19039
38.03681,1000,3252.272618
0.0,1000,3417.896499
-20.289855,1000,3625.515039
297.111913,1000,3790.267674
203.514377,1000,3951.28404
52.416357,1000,4111.922118
