#{"t_start": 1776890035.1296897, "env_id": "CarRacing-v3"}
r,l,t
-40.140845,1000,82.228279
-58.333333,1000,213.020818
-32.098765,1000,344.187367
-46.666667,1000,538.339889
-62.14511,1000,670.833879
-55.05618,1000,800.764723
-29.104478,1000,987.474538
-49.275362,1000,1120.041146
-38.223938,1000,1267.632045
-54.385965,1000,1457.808904
-40.594059,1000,1589.137114
-44.954128,1000,1723.429132
-31.15942,1000,1961.327774
-26.829268,1000,2125.537
-30.555556,1000,2304.311751
45.762712,1000,2543.641647
229.62963,1000,2710.856794
-29.618768,1000,2873.45117
-25.566343,1000,3094.453108
-23.636364,1000,3258.542662
-15.129151,1000,3424.211797
-20.863309,1000,3631.537929
240.425532,1000,3796.472055
61.716172,1000,3957.5697
-26.751592,1000,4118.221255
