#{"t_start": 1776890035.096415, "env_id": "CarRacing-v3"}
r,l,t
-38.181818,1000,82.198841
-55.974843,1000,212.989091
-34.482759,1000,344.167132
-57.597173,1000,538.311751
-60.144928,1000,670.815284
-52.229299,1000,800.734756
-55.782313,1000,987.451304
-46.360153,1000,1120.007524
-44.625407,1000,1267.609789
-49.640288,1000,1457.795886
-67.551622,1000,1589.111336
-36.908517,1000,1723.403883
-42.598187,1000,1961.293929
43.835616,1000,2125.509502
-25.531915,1000,2304.27163
62.54417,1000,2543.610484
71.052632,1000,2710.823267
-26.984127,1000,2873.415951
-27.672956,1000,3094.433945
2.766798,1000,3258.542474
-21.501706,1000,3424.189146
-18.300654,1000,3631.520422
-32.721713,1000,3796.458426
136.842105,1000,3957.557136
320.454545,1000,4118.20203
