#{"t_start": 1776796214.9779654, "env_id": "CarRacing-v3"}
r,l,t
-48.328267,1000,128.32662
-63.369963,1000,264.048858
-7.142857,1000,415.952036
-66.153846,1000,613.299638
-46.236559,1000,747.621468
-1.060071,1000,878.605816
129.965157,1000,1073.159482
-18.518519,1000,1205.014828
-17.763158,1000,1338.90184
-13.669065,1000,1530.574755
48.698885,1000,1662.900174
-29.577465,1000,1796.68257
-18.644068,1000,1993.043791
87.116564,1000,2125.227089
69.054441,1000,2256.674142
-11.032028,1000,2452.381301
371.910112,1000,2589.29743
-22.297297,1000,2728.058719
58.844765,1000,2923.017567
38.03681,1000,3055.490245
448.0,1000,3188.271655
81.15942,1000,3358.839687
98.555957,1000,3490.704059
388.817891,1000,3624.224594
294.052045,1000,3780.855066
