#{"t_start": 1776796214.9966652, "env_id": "CarRacing-v3"}
r,l,t
9.15493,1000,128.331921
-51.388889,1000,264.058159
-38.271605,1000,415.970001
-46.666667,1000,613.306065
-40.063091,1000,747.628769
-17.602996,1000,878.614053
161.19403,1000,1073.166782
-9.42029,1000,1205.024143
62.162162,1000,1338.90914
-22.807018,1000,1530.586644
18.811881,1000,1662.907751
-51.070336,1000,1796.690875
-34.782609,1000,1993.056102
-33.797909,1000,2125.23919
66.666667,1000,2256.683442
184.745763,1000,2452.396472
200.0,1000,2589.314263
284.164223,1000,2728.069019
68.28479,1000,2923.026978
78.181818,1000,3055.496636
298.523985,1000,3188.279529
493.52518,1000,3358.855499
-100.962411,578,3455.617996
114.521452,1000,3588.575616
205.732484,1000,3737.3891
