#{"t_start": 1776810264.1243935, "env_id": "CarRacing-v3"}
r,l,t
-46.708464,1000,145.450265
-50.177936,1000,317.538464
-34.98452,1000,490.830465
-36.666667,1000,712.999982
23.778502,1000,884.732421
-8.745247,1000,1041.77474
40.350877,1000,1295.548923
21.405751,1000,1472.542074
16.104869,1000,1647.181953
36.200717,1000,1908.488423
43.333333,1000,2066.017218
159.375,1000,2243.677673
37.931034,1000,2474.276321
156.756757,1000,2626.691806
116.393443,1000,2780.968318
579.245283,1000,3007.030551
541.509434,1000,3160.50115
594.852941,1000,3313.908828
41.868512,1000,3541.161504
504.810997,1000,3695.076727
524.595469,1000,3848.568434
304.33213,1000,4043.351272
256.060606,1000,4198.32747
55.642023,1000,4367.041409
340.298507,1000,4530.089056
