#{"t_start": 1776810264.2817552, "env_id": "CarRacing-v3"}
r,l,t
-46.708464,1000,145.544303
-20.152091,1000,317.6196
-1.709402,1000,490.917518
-53.947368,1000,713.092195
47.260274,1000,884.823649
-29.411765,1000,1041.885817
-33.554817,1000,1295.624093
-30.463576,1000,1472.687213
-58.132526,828,1627.172824
183.636364,1000,1888.663248
29.032258,1000,2049.077729
121.854305,1000,2224.01962
67.938931,1000,2456.297939
168.456376,1000,2609.091362
211.926606,1000,2738.298657
398.293515,1000,2964.189409
386.111111,1000,3118.045857
300.684932,1000,3271.300165
434.482759,1000,3498.233802
448.951049,1000,3652.296224
623.021583,1000,3805.975265
162.458472,1000,3958.63607
-18.604651,1000,4179.30659
161.744966,1000,4345.376049
553.284672,1000,4510.131247
