#{"t_start": 1776810264.1466012, "env_id": "CarRacing-v3"}
r,l,t
-41.818182,1000,145.468254
-46.327684,1000,317.556941
-50.980392,1000,490.844817
-31.506849,1000,713.019882
-13.043478,1000,884.742759
-30.656934,1000,1041.795903
-26.282051,1000,1295.568264
-24.460432,1000,1472.562822
-21.933086,1000,1647.20167
138.095238,1000,1908.502115
278.676471,1000,2066.042132
279.661017,1000,2243.696768
67.701863,1000,2474.292018
424.017467,1000,2626.707152
323.487544,1000,2780.98136
667.605634,1000,3007.035619
163.157895,1000,3160.516218
415.358362,1000,3313.925025
428.368794,1000,3541.173296
520.37037,1000,3695.09152
231.476323,1000,3848.585083
466.308244,1000,4043.366149
156.25,1000,4198.337502
357.792208,1000,4367.067148
611.026616,1000,4530.096849
