#{"t_start": 1776617234.013463, "env_id": "CarRacing-v3"}
r,l,t
-56.112853,1000,170.110523
-23.954373,1000,363.602204
11.111111,1000,551.932604
-17.763158,1000,854.387269
60.958904,1000,1083.373208
5.882353,1000,1307.307807
-6.976744,1000,1641.094542
-47.019868,1000,1893.792506
93.771626,1000,2128.52503
38.181818,1000,2480.007395
54.121864,1000,2712.028697
138.410596,1000,2946.993997
64.122137,1000,3259.715933
-26.174497,1000,3458.269108
123.24159,1000,3655.800511
330.03413,1000,3950.36341
500.694444,1000,4179.160387
-24.657534,1000,4404.023484
493.103448,1000,4715.921237
389.51049,1000,4925.805282
216.546763,1000,5123.398542
228.903654,1000,5351.114086
241.085271,1000,5549.899834
245.637584,1000,5739.710641
-34.306569,1000,5931.626107
