#{"t_start": 1776617233.895599, "env_id": "CarRacing-v3"}
r,l,t
-61.19403,1000,170.06172
1.398601,1000,363.511086
-25.675676,1000,551.844558
-6.47482,1000,854.285551
21.019108,1000,1083.231746
42.857143,1000,1307.180613
80.811808,1000,1640.969871
-25.373134,1000,1893.646775
212.030075,1000,2128.402641
62.251656,1000,2479.893143
48.409894,1000,2711.883136
107.35786,1000,2946.833785
-12.280702,1000,3259.644346
226.018809,1000,3458.185352
285.542169,1000,3655.745294
165.57377,1000,3950.21108
-30.232558,1000,4179.080083
587.05036,1000,4403.904472
156.849315,1000,4715.80035
180.597015,1000,4925.778655
352.29682,1000,5123.327336
60.447761,1000,5351.033163
226.666667,1000,5549.828933
182.392027,1000,5739.647267
338.235294,1000,5931.551583
