#{"t_start": 1776617233.9891138, "env_id": "CarRacing-v3"}
r,l,t
-40.140845,1000,170.106362
-37.5,1000,363.587288
-22.839506,1000,551.912605
-23.333333,1000,854.369896
4.100946,1000,1083.341784
83.520599,1000,1307.284067
217.164179,1000,1641.066033
175.362319,1000,1893.753227
38.996139,1000,2128.506349
-19.298246,1000,2479.992149
28.712871,1000,2711.982575
245.565749,1000,2946.973336
-27.536232,1000,3259.711876
-19.860627,1000,3458.251932
219.444444,1000,3655.79478
462.711864,1000,3950.341377
440.740741,1000,4179.146555
313.489736,1000,4403.993108
223.624595,1000,4715.888752
463.636364,1000,4925.800837
512.546125,1000,5123.378209
94.244604,1000,5351.087162
190.780142,1000,5549.89218
48.514851,1000,5739.70488
377.707006,1000,5931.606933
