#{"t_start": 1777105443.9853714, "env_id": "CarRacing-v3"}
r,l,t
-18.819188,1000,128.651922
-20.792079,1000,282.687216
-16.317992,1000,437.602693
-24.092409,1000,634.862463
-20.577617,1000,789.332789
190.076336,1000,942.636742
8.910891,1000,1173.965374
-23.809524,1000,1327.653753
44.200627,1000,1483.480376
-19.191919,1000,1720.534234
417.799353,1000,1876.757649
295.973154,1000,2032.960967
11.111111,1000,2268.318262
435.353535,1000,2425.20467
64.233577,1000,2581.829591
421.89781,1000,2814.927434
544.230769,1000,2970.32278
405.617978,1000,3128.682992
839.597315,1000,3361.902969
280.794702,1000,3518.844161
290.163934,1000,3674.810928
584.210526,1000,3881.723106
888.188976,1000,4037.716999
655.932203,1000,4195.44918
283.386581,1000,4353.52707
86.813187,1000,4592.6981
492.982456,1000,4749.887141
643.494424,1000,4907.771622
676.72956,1000,5146.835177
893.006993,1000,5303.222519
688.888889,1000,5459.468596
457.195572,1000,5689.762806
502.150538,1000,5847.793511
526.54321,1000,6005.875643
913.0,870,6219.186002
773.786408,1000,6378.483351
907.0,930,6508.070933
914.8,852,6718.888055
843.894389,1000,6876.594148
524.595469,1000,7035.983085
849.324324,1000,7271.068412
767.857143,1000,7429.613386
367.741935,1000,7589.393912
244.155844,1000,7749.728886
629.537367,1000,7989.06744
570.682731,1000,8145.151424
629.09699,1000,8303.448647
518.518519,1000,8543.094229
889.43662,1000,8702.091377
536.029412,1000,8840.124543
484.515873,886,9066.173289
164.077049,934,9216.961187
874.842767,1000,9373.804154
340.01716,660,9541.438477
477.247458,737,9668.754601
366.237942,1000,9827.480319
306.557377,1000,9983.149526
569.66967,1000,10222.830669
786.861314,1000,10381.601946
684.982935,1000,10517.209978
89.542484,1000,10756.304801
840.766551,1000,10914.161607
632.258065,1000,11074.36305
472.438163,1000,11314.6107
718.681319,1000,11475.237997
847.368421,1000,11634.676579
769.565217,1000,11875.342754
825.795053,1000,12033.77741
847.916667,1000,12192.899636
400.0,1000,12434.519801
315.282392,1000,12593.955769
761.591696,1000,12753.191679
824.302789,1000,12910.402702
401.492537,1000,13151.000834
676.699029,1000,13310.537068
585.314685,1000,13470.801856
818.300654,1000,13713.543209
214.984709,1000,13874.876635
485.034014,1000,14034.92996
619.858156,1000,14279.119807
511.683849,1000,14417.187691
663.888889,1000,14576.863576
813.194444,1000,14820.791539
682.894737,1000,14983.297999
853.068592,1000,15142.841946
833.774834,1000,15382.399778
657.246377,1000,15541.239098
572.661871,1000,15701.002459
490.225564,1000,15942.288754
619.354839,1000,16102.74249
687.456446,1000,16262.040039
638.095238,1000,16496.000478
830.313589,1000,16657.355597
885.964912,1000,16817.513908
858.62069,1000,17061.225852
319.354839,1000,17221.263456
441.033435,1000,17378.172734
885.018727,1000,17536.067085
612.166172,1000,17777.767149
675.2443,1000,17938.893229
403.597122,1000,18098.146544
462.913907,1000,18342.667421
839.501779,1000,18479.674613
330.555556,1000,18639.572811
315.151515,1000,18881.231177
283.838384,1000,19041.021169
831.726908,1000,19200.575808
922.9,771,19415.97528
307.713499,1000,19575.604378
455.900621,1000,19735.786071
443.973941,1000,19975.237606
924.9,751,20084.100986
1.004918,368,20147.921963
921.3,787,20261.76862
924.2,758,20393.455429
914.0,860,20607.93859
462.091503,1000,20746.106006
890.291262,1000,20907.883121
914.8,852,21134.493441
862.825279,1000,21295.206455
914.4,856,21437.776655
925.1,749,21547.63854
805.362776,1000,21792.333724
914.6,854,21934.061777
326.426426,1000,22094.90603
843.262411,1000,22327.483165
873.856209,1000,22487.495517
882.517483,1000,22647.458979
924.9,751,22838.719601
