#{"t_start": 1777105443.9686809, "env_id": "CarRacing-v3"}
r,l,t
-52.238806,1000,128.627089
-51.048951,1000,282.663333
-29.054054,1000,437.577384
-20.863309,1000,634.850153
11.464968,1000,789.307964
-19.860627,1000,942.612433
-11.439114,1000,1173.938031
-34.328358,1000,1327.629937
54.135338,1000,1483.454558
15.89404,1000,1720.509119
189.75265,1000,1876.744338
17.056856,1000,2032.947939
321.052632,1000,2268.289453
429.780564,1000,2425.180493
771.485944,1000,2581.811792
257.377049,1000,2814.903329
637.541528,1000,2970.298254
579.856115,1000,3128.65544
852.054795,1000,3361.879154
419.402985,1000,3518.815472
783.392226,1000,3674.789908
601.492537,1000,3881.696378
703.333333,1000,4037.689059
860.13289,1000,4195.416225
291.176471,1000,4353.501759
756.687898,1000,4592.670381
653.846154,1000,4749.859948
875.177305,1000,4907.759311
520.0,1000,5146.811871
887.903226,1000,5303.199206
323.333333,1000,5459.45678
849.458484,1000,5689.734984
911.8,882,5834.217576
506.666667,1000,5992.177722
921.5,785,6174.354343
695.107034,1000,6333.164512
905.5,945,6486.215684
300.520557,839,6625.52713
908.6,914,6822.612488
666.666667,1000,6980.723728
417.605634,1000,7140.300976
868.75,1000,7376.314149
882.45614,1000,7533.774594
573.758865,1000,7694.446489
474.285714,1000,7934.858111
691.245791,1000,8091.022523
803.333333,1000,8248.888507
734.615385,1000,8487.633628
623.404255,1000,8646.907832
221.101408,959,8801.832207
748.484848,1000,9041.528948
871.428571,1000,9200.363935
239.74359,1000,9356.703833
463.829787,1000,9584.64706
860.0,1000,9742.781842
419.230769,1000,9899.672961
352.251557,738,10005.076831
649.206349,1000,10244.757098
763.77709,1000,10403.601866
477.617329,1000,10560.891022
730.30303,1000,10799.853038
456.776557,1000,10958.482938
631.884058,1000,11118.087225
596.864111,1000,11359.120971
404.731861,1000,11519.186267
590.972222,1000,11678.617777
871.014493,1000,11918.914985
688.273616,1000,12056.306268
752.941176,1000,12215.180333
803.914591,1000,12456.927555
200.330033,1000,12616.360714
722.147651,1000,12775.118708
895.833333,1000,13013.458847
932.6,674,13135.616526
336.666667,1000,13295.123516
220.38835,1000,13433.5163
587.732342,1000,13676.687894
817.763158,1000,13837.295481
922.8,772,13971.618639
424.429967,1000,14214.462104
878.10219,1000,14374.777897
558.862876,1000,14535.079664
573.076923,1000,14777.884375
422.012579,1000,14940.333229
643.119266,1000,15101.407999
866.911765,1000,15340.114208
801.098901,1000,15498.948192
645.614035,1000,15637.639148
819.678715,1000,15878.752313
929.4,706,16004.795829
762.815884,1000,16164.655612
864.401294,1000,16324.102255
517.210682,1000,16558.645771
634.082397,1000,16719.680461
540.939597,1000,16880.158467
620.136519,1000,17123.941105
802.834008,1000,17260.076299
784.476534,1000,17417.858418
259.756934,710,17624.752694
433.267925,857,17745.897559
838.181818,1000,17906.654035
709.859155,1000,18066.174926
828.082192,1000,18311.10522
857.198444,1000,18469.305101
702.816901,1000,18629.535687
825.0,1000,18870.822341
583.673469,1000,19030.901849
927.6,724,19158.903145
881.818182,1000,19400.253268
858.174905,1000,19536.91793
835.275081,1000,19699.391786
816.932907,1000,19937.672839
872.696246,1000,20097.348361
318.982492,727,20225.28035
846.564885,1000,20384.820734
559.375,1000,20616.117793
885.815603,1000,20776.327872
886.254296,1000,20937.648354
910.2,898,21148.085026
877.564103,1000,21308.542669
931.3,687,21431.381031
889.726027,1000,21674.509873
807.120743,1000,21836.748609
917.5,825,21953.63137
424.904215,1000,22114.387323
896.710526,1000,22346.953688
874.763407,1000,22507.065824
885.915493,1000,22666.638014
