#{"t_start": 1777105444.0515487, "env_id": "CarRacing-v3"}
r,l,t
-37.304075,1000,128.743427
-1.140684,1000,282.7765
-10.25641,1000,437.695936
-37.5,1000,634.943414
30.136986,1000,789.401191
-32.352941,1000,942.729665
-20.265781,1000,1174.050481
-20.529801,1000,1327.751134
38.408304,1000,1483.573753
23.636364,1000,1720.630078
50.537634,1000,1876.857425
15.89404,1000,2033.03331
75.572519,1000,2268.407142
457.04698,1000,2425.299149
459.633028,1000,2581.92632
626.962457,1000,2814.96789
830.555556,1000,2970.400589
170.547945,1000,3128.756859
217.241379,1000,3361.968906
448.951049,1000,3518.926801
810.071942,1000,3674.889513
255.481728,1000,3881.764899
755.712403,940,4031.015187
902.0,980,4186.180061
710.218978,1000,4344.211318
367.320261,1000,4583.506014
434.965035,1000,4740.515919
723.899371,1000,4898.900245
725.806452,1000,5137.855664
654.152824,1000,5294.039714
412.280702,1000,5450.218359
676.699029,1000,5680.577948
753.932584,1000,5838.599957
608.77193,1000,5996.722988
716.949153,1000,6225.164827
668.976898,1000,6384.375559
682.894737,1000,6542.770546
294.557823,1000,6771.313306
326.523297,1000,6928.910473
849.152542,1000,7067.10115
874.358974,1000,7302.8237
444.018584,844,7442.52267
878.021978,1000,7602.340779
630.519481,1000,7844.070054
817.266187,1000,8001.89227
485.454545,1000,8158.249675
740.277778,1000,8316.379809
905.6,944,8549.660407
441.025641,1000,8708.612461
813.043478,1000,8867.983362
925.0,750,9056.9597
823.076923,1000,9215.361964
578.685159,988,9370.709483
368.75,1000,9598.820968
695.138889,1000,9756.819074
597.594502,1000,9913.437351
363.722397,1000,10152.202879
825.324675,1000,10311.036505
285.714286,1000,10468.800443
744.884488,1000,10707.889547
261.63522,1000,10865.428491
620.930233,1000,11024.674507
527.659574,1000,11162.079055
741.059603,1000,11404.299674
831.034483,1000,11563.980361
671.986971,1000,11723.118132
813.357401,1000,11963.108726
797.590361,1000,12122.348165
912.2,878,12267.193556
404.559271,1000,12509.305005
621.014493,1000,12667.18766
504.240283,1000,12826.134153
845.762712,1000,13066.13016
208.411215,1000,13225.175144
494.890511,1000,13385.509362
479.710145,1000,13628.690503
842.748092,1000,13788.290309
424.916944,1000,13949.757136
702.768166,1000,14170.851177
501.941748,1000,14332.142686
828.030303,1000,14491.950912
793.238434,1000,14734.198822
933.0,670,14857.05041
717.919075,1000,15019.914127
656.849315,1000,15178.610994
785.813149,1000,15418.693872
654.578755,1000,15556.262578
470.491803,1000,15716.042607
791.608392,1000,15956.723419
862.686567,1000,16117.484806
684.90566,1000,16276.72557
850.530035,1000,16510.912004
486.956522,1000,16672.116213
850.0,1000,16832.334848
835.384615,1000,17076.228685
185.714286,1000,17235.564277
393.630573,1000,17392.709654
856.363636,1000,17633.20744
276.467797,677,17733.100296
474.132492,1000,17893.258403
792.733564,1000,18053.294559
629.927007,1000,18297.993511
483.181752,994,18455.732008
771.886121,1000,18616.173952
766.666667,1000,18857.239736
794.915254,1000,19017.372947
924.6,754,19127.130903
525.0,1000,19368.572385
865.397924,1000,19527.037722
344.117647,1000,19689.394178
882.269504,1000,19927.502154
881.343284,1000,20087.376688
879.166667,1000,20246.961168
918.4,816,20385.251442
909.5,905,20583.893022
893.265993,1000,20743.037598
896.69967,1000,20904.973597
884.47205,1000,21149.210844
450.632911,1000,21309.693181
872.125436,1000,21469.237492
893.421053,1000,21712.408417
878.723404,1000,21873.71171
892.70073,1000,22034.001861
886.111111,1000,22267.5285
487.81362,1000,22426.521824
880.066445,1000,22586.685751
896.478873,1000,22828.670756
