#{"t_start": 1776897569.8348746, "env_id": "CarRacing-v3"}
r,l,t
-34.545455,1000,150.705683
-43.396226,1000,308.172746
-24.137931,1000,464.130291
-32.862191,1000,684.975525
-31.15942,1000,834.777497
-39.490446,1000,984.365172
-31.972789,1000,1163.552191
-27.203065,1000,1318.401089
-126.896091,954,1464.629637
-24.460432,1000,1654.573034
-61.651917,1000,1806.331458
-33.753943,1000,1957.014404
-36.555891,1000,2147.03915
54.109589,1000,2299.479597
-11.347518,1000,2451.016655
66.077739,1000,2658.331862
74.342105,1000,2812.259447
274.603175,1000,2967.669734
302.515723,1000,3166.934268
413.833992,1000,3295.407685
302.730375,1000,3451.373377
194.117647,1000,3642.790002
499.388379,1000,3796.3059
551.315789,1000,3950.296549
324.242424,1000,4103.014761
