#{"t_start": 1776897569.7971723, "env_id": "CarRacing-v3"}
r,l,t
-46.268657,1000,150.668233
-30.06993,1000,308.152843
-32.432432,1000,464.097103
-20.863309,1000,684.941715
8.280255,1000,834.748691
-26.829268,1000,984.331072
-40.95941,1000,1163.512396
-147.608955,895,1307.653142
-120.652632,997,1458.648021
-33.774834,1000,1648.527915
-32.862191,1000,1800.157819
-29.765886,1000,1950.433082
-26.315789,1000,2140.817793
37.931034,1000,2293.275888
273.493976,1000,2444.759595
-21.311475,1000,2652.095398
-23.58804,1000,2780.411579
450.359712,1000,2935.430676
393.150685,1000,3133.984412
189.552239,1000,3289.283929
603.180212,1000,3445.039283
504.477612,1000,3636.478158
316.666667,1000,3790.068843
341.860465,1000,3943.762498
205.882353,1000,4096.821978
