#{"t_start": 1777105444.018037, "env_id": "CarRacing-v3"}
r,l,t
-45.288754,1000,128.704776
-23.076923,1000,282.737783
-32.142857,1000,437.65354
-50.769231,1000,634.907323
18.27957,1000,789.372701
-15.194346,1000,942.686499
-19.860627,1000,1174.007259
-14.814815,1000,1327.708597
-14.473684,1000,1483.532245
209.352518,1000,1720.58908
479.925651,1000,1876.805157
459.859155,1000,2032.991316
283.050847,1000,2268.369422
446.01227,1000,2425.255953
157.879656,1000,2581.88268
351.957295,1000,2814.946293
431.835206,1000,2970.346068
376.351351,1000,3128.710855
76.895307,1000,3361.916887
50.306748,1000,3518.876297
844.0,1000,3674.837989
628.26087,1000,3881.744953
683.393502,1000,4037.729335
685.942492,1000,4195.479737
909.4,906,4342.547458
200.330033,1000,4581.746615
659.124088,1000,4738.902587
714.545455,1000,4897.306316
896.296296,1000,5136.207356
620.634921,1000,5292.413706
742.293907,1000,5448.621975
380.597015,1000,5678.890833
598.245614,1000,5836.997525
675.193798,1000,5995.005952
830.463576,1000,6223.473989
726.086957,1000,6382.651025
291.437309,1000,6541.167841
423.489933,1000,6769.657976
916.4,836,6886.867503
916.5,835,7027.172973
474.850299,1000,7188.468743
365.909091,1000,7421.135345
365.986395,1000,7580.055104
-8.227848,1000,7740.795083
491.549296,1000,7980.529315
437.671233,1000,8136.626563
658.730159,1000,8273.371434
796.907216,1000,8512.93568
880.456026,1000,8671.925693
820.138889,1000,8831.335116
735.616438,1000,9070.730573
880.0,1000,9229.058376
360.31746,1000,9386.134469
848.529412,1000,9613.651509
369.75089,1000,9771.772044
629.09699,1000,9928.122738
861.267606,1000,10167.279263
594.352159,1000,10326.534565
322.018349,1000,10483.655018
487.188612,1000,10722.942875
875.0,1000,10880.331709
773.786408,1000,11040.169914
711.764706,1000,11280.287205
502.787456,1000,11441.020268
670.700637,1000,11600.966699
421.126761,1000,11760.022312
765.724382,1000,12000.088508
840.350877,1000,12137.643305
861.685824,1000,12296.907873
475.342466,1000,12538.455716
708.441558,1000,12697.547761
768.131868,1000,12855.065326
564.40678,1000,13095.493645
530.662021,1000,13254.980542
565.540541,1000,13415.301427
509.929078,1000,13658.243771
818.727915,1000,13818.415039
529.139073,1000,13979.833728
538.132296,1000,14222.661622
541.843972,1000,14382.855796
607.006369,1000,14543.193946
844.444444,1000,14786.078317
779.518072,1000,14948.48951
488.447653,1000,15109.320645
896.503497,1000,15348.389467
594.545455,1000,15507.240514
662.376238,1000,15667.021174
576.666667,1000,15908.435181
650.853242,1000,16069.246913
680.864198,1000,16206.940485
619.471947,1000,16366.463742
825.675676,1000,16601.308649
644.186047,1000,16762.48061
806.752412,1000,16923.239125
837.269373,1000,17165.743078
524.183007,1000,17323.216681
829.62963,1000,17481.053294
542.405063,1000,17722.204304
365.57377,1000,17882.403905
428.052805,1000,18042.422897
822.794118,1000,18287.063291
896.197719,1000,18445.534022
847.368421,1000,18605.76234
887.951807,1000,18847.018485
814.590747,1000,19006.968225
668.953069,1000,19167.03592
853.488372,1000,19408.510392
669.230769,1000,19568.115303
867.391304,1000,19728.406985
881.132075,1000,19967.960004
585.512367,1000,20105.741759
679.761905,1000,20265.498595
911.4,886,20411.81758
913.6,864,20627.141463
914.9,851,20769.928205
886.842105,1000,20909.591931
918.0,820,21132.178632
931.6,684,21234.597327
765.030675,1000,21393.933715
833.333333,1000,21554.584953
876.510067,1000,21799.460167
351.704545,1000,21958.250551
919.5,805,22096.332201
906.8,932,22320.919404
824.76489,1000,22480.925008
882.142857,1000,22640.710546
889.399293,1000,22861.432629
