#{"t_start": 1777066527.1640685, "env_id": "CarRacing-v3"}
r,l,t
-40.438871,1000,139.443992
-50.570342,1000,286.557294
-40.17094,1000,433.50644
-63.815789,1000,666.26239
-69.178082,1000,834.045702
-61.764706,1000,1023.434678
-63.45515,1000,1300.024209
-142.798675,727,1447.866874
-58.477509,1000,1634.146461
-56.363636,1000,1887.833728
-53.405018,1000,2068.540476
-47.019868,1000,2260.911467
-4.580153,1000,2496.02701
-59.731544,1000,2669.255743
-44.954128,1000,2846.043916
-31.740614,1000,3061.038453
-27.083333,1000,3240.299162
-118.132877,970,3423.680361
-17.241379,1000,3604.648615
379.020979,1000,3829.760608
-20.863309,1000,4011.071142
82.724252,1000,4181.992517
419.379845,1000,4430.590125
520.805369,1000,4602.451787
290.510949,1000,4771.163275
602.614379,1000,5021.525798
291.608392,1000,5192.728779
457.109434,845,5320.93821
422.580645,1000,5572.132175
295.348837,1000,5743.507242
254.385965,1000,5912.504891
268.932039,1000,6152.049731
38.576779,1000,6322.882201
317.54386,1000,6495.331687
503.389831,1000,6750.399597
461.056106,1000,6936.089429
390.131579,1000,7128.402704
144.897959,1000,7390.799476
902.1,979,7560.091288
781.355932,1000,7735.557214
598.717949,1000,7910.63725
54.867257,1000,8175.244653
563.003663,1000,8351.156003
714.935065,1000,8535.597317
885.611511,1000,8786.972237
909.0,910,8962.82755
882.638889,1000,9153.744651
911.9,881,9370.733674
471.794872,1000,9506.566514
508.695652,1000,9646.49727
892.45283,1000,9845.592437
917.2,828,9937.985018
695.053004,1000,10065.326021
889.583333,1000,10256.489393
872.222222,1000,10381.845483
820.962199,1000,10509.003765
214.648896,640,10584.225542
624.025974,1000,10774.772143
924.9,751,10879.633378
586.468647,1000,11006.796251
304.608805,609,11079.546406
167.281395,584,11211.026026
304.239007,604,11282.509062
202.404636,520,11347.349461
841.37931,1000,11473.743976
557.980456,1000,11661.027284
564.259928,1000,11787.502847
650.0,1000,11914.739042
856.175299,1000,12105.234655
355.927052,1000,12232.069589
494.202899,1000,12358.971863
59.010601,1000,12548.566208
571.186441,1000,12675.42209
473.208723,1000,12802.573483
786.861314,1000,12929.672821
885.507246,1000,13118.901621
816.030534,1000,13247.24379
624.252492,1000,13375.393838
457.093426,1000,13567.534124
544.012945,1000,13696.71221
631.060606,1000,13823.811247
828.825623,1000,13993.382343
495.505618,1000,14120.586736
414.450867,1000,14249.486879
629.452055,1000,14439.027893
803.114187,1000,14566.197383
438.461538,1000,14693.550624
463.934426,1000,14884.213726
546.853147,1000,15011.740728
832.835821,1000,15139.712216
190.779245,980,15329.271085
309.893993,1000,15457.209328
275.776398,1000,15586.931134
833.333333,1000,15776.151026
666.153846,1000,15904.87919
38.065306,253,15927.56282
657.961783,1000,16055.598894
438.181818,1000,16244.042397
415.254237,1000,16370.008867
357.413249,1000,16498.03779
830.795848,1000,16687.757344
885.40146,1000,16815.005164
330.656934,1000,16941.08793
668.683274,1000,17132.685117
230.30303,1000,17261.92701
401.694915,1000,17388.487688
638.562092,1000,17515.186837
718.548387,1000,17699.68549
810.034602,1000,17827.482019
485.294118,1000,17956.645647
814.893617,1000,18148.016737
832.835821,1000,18274.787277
257.638889,1000,18402.100397
755.218855,1000,18593.866725
844.827586,1000,18701.62883
620.538721,1000,18828.306719
807.590759,1000,19010.80924
673.291925,1000,19138.565879
691.139241,1000,19265.261212
565.505226,1000,19456.789491
850.657895,1000,19585.276372
850.35461,1000,19735.601357
852.554745,1000,19948.112294
604.861111,1000,20083.718227
770.967742,1000,20219.199366
594.352159,1000,20418.151229
850.704225,1000,20547.451707
741.726619,1000,20675.027687
870.479705,1000,20865.062311
