#{"t_start": 1777066527.1284451, "env_id": "CarRacing-v3"}
r,l,t
-45.288754,1000,139.422406
-45.054945,1000,286.514104
-53.571429,1000,433.47531
-60.0,1000,666.237541
-60.573477,1000,834.015838
-61.130742,1000,1023.405046
-58.188153,1000,1299.995857
-133.662963,708,1445.420125
-60.526316,1000,1631.638805
-53.23741,1000,1885.444275
-59.107807,1000,2066.019101
-54.225352,1000,2258.506144
-52.542373,1000,2493.412222
-57.055215,1000,2667.057055
-42.69341,1000,2843.713549
-32.384342,1000,3058.616771
-17.602996,1000,3237.669117
-15.540541,1000,3425.595239
62.454874,1000,3606.067046
38.03681,1000,3831.253307
-8.0,1000,4012.474919
52.173913,1000,4183.346095
318.772563,1000,4432.022302
206.709265,1000,4603.879381
59.851301,1000,4772.545498
213.531353,1000,5022.906468
288.053285,792,5144.747328
41.818182,1000,5315.69049
770.37037,1000,5566.855929
322.222222,1000,5738.11237
677.777778,1000,5907.368906
305.970149,1000,6146.819341
668.421053,1000,6317.501222
675.193798,1000,6490.185255
330.463576,1000,6744.88312
309.937888,1000,6930.320369
328.134557,1000,7122.698538
597.986577,1000,7311.933372
81.467181,1000,7557.39994
748.375451,1000,7732.778213
214.371257,1000,7907.988353
303.409091,1000,8172.633193
485.034014,1000,8348.345625
292.405063,1000,8507.315852
646.478873,1000,8784.147848
708.219178,1000,8972.524859
652.380952,1000,9163.236719
872.508591,1000,9388.147072
733.876221,1000,9524.119063
608.333333,1000,9663.288578
838.356164,1000,9861.892323
803.333333,1000,9989.11857
595.238095,1000,10116.800513
263.970588,1000,10306.830193
850.177936,1000,10432.704738
839.799331,1000,10559.798615
878.873239,1000,10750.205369
873.421927,1000,10876.799675
652.293578,1000,11004.126126
224.300356,637,11079.294867
864.285714,1000,11266.127994
547.249191,1000,11392.415344
766.666667,1000,11518.235703
809.407666,1000,11706.057878
501.910828,1000,11832.620202
776.760563,1000,11959.363954
839.929329,1000,12150.5765
276.222807,730,12233.729034
470.881226,1000,12360.677899
468.493151,1000,12550.274833
331.818182,1000,12677.112986
859.70696,1000,12804.306535
208.474576,1000,12931.390334
582.926829,1000,13120.6254
474.324324,1000,13248.917999
456.737589,1000,13377.238322
822.261484,1000,13569.324775
413.245033,1000,13698.46236
791.050584,1000,13825.445333
141.134752,1000,14014.586163
677.070064,1000,14122.269791
764.583333,1000,14251.255892
339.759036,1000,14440.727754
430.685921,1000,14567.879404
851.048951,1000,14695.237562
467.272727,1000,14885.844412
794.389439,1000,15013.46716
82.466667,543,15081.353392
483.617747,1000,15208.738973
372.222222,1000,15400.729543
319.141914,1000,15530.639908
866.216216,1000,15658.232026
397.093023,1000,15847.655771
777.813505,1000,15976.367146
877.859779,1000,16103.16695
592.810458,1000,16292.457717
485.185185,1000,16418.800367
555.063291,1000,16547.137267
431.147541,1000,16736.243624
536.963696,1000,16863.298982
95.658824,765,16949.456972
123.484791,846,17127.25694
251.321053,797,17219.242028
700.490361,972,17343.808979
490.747331,1000,17469.846076
347.65343,1000,17654.607749
680.730897,1000,17782.269897
619.063545,1000,17910.758975
820.289855,1000,18103.03707
658.490566,1000,18229.770739
705.65371,1000,18356.702617
614.285714,1000,18548.969822
715.181518,1000,18676.011855
821.348315,1000,18802.665717
819.298246,1000,18984.718503
488.815789,1000,19112.888367
924.3,757,19198.642533
875.708502,1000,19326.578135
574.846626,1000,19518.322545
792.592593,1000,19657.872785
665.100671,1000,19805.829768
272.159091,1000,20012.275935
925.1,749,20103.952212
281.70347,1000,20239.038213
517.554859,1000,20437.78192
835.714286,1000,20566.536315
854.063604,1000,20694.209979
841.580756,1000,20884.499159
