#{"t_start": 1777066527.058931, "env_id": "CarRacing-v3"}
r,l,t
-49.253731,1000,139.411484
-33.566434,1000,286.471881
-59.459459,1000,433.437219
-53.23741,1000,666.191534
-68.152866,1000,833.935711
-54.703833,1000,1023.319936
-59.409594,1000,1299.922628
-148.264179,812,1458.910277
-54.887218,1000,1645.411168
-53.642384,1000,1923.048297
-54.063604,1000,2108.09204
-43.143813,1000,2298.089152
-36.842105,1000,2535.4694
-65.517241,1000,2679.60887
-19.678715,1000,2856.799957
-34.42623,1000,3072.256646
-26.910299,1000,3252.264142
-20.863309,1000,3440.61981
-17.808219,1000,3672.47774
180.597015,1000,3844.894341
316.961131,1000,4025.703904
426.119403,1000,4196.566174
310.0,1000,4445.33952
202.325581,1000,4616.820254
241.176471,1000,4785.61607
329.936306,1000,5035.535558
383.076923,1000,5207.163068
545.390071,1000,5378.291624
206.666667,1000,5629.664248
863.709677,1000,5800.448824
256.666667,1000,5969.843348
33.574007,1000,6208.683632
731.460674,1000,6380.477189
83.333333,1000,6552.387756
904.5,955,6781.105761
407.64526,1000,6966.59056
421.73913,1000,7155.422766
164.808362,1000,7417.832073
653.99361,1000,7590.962232
643.333333,1000,7766.967447
565.492958,1000,8032.275386
625.694444,1000,8205.999849
415.789474,1000,8382.458122
901.0,990,8658.642905
454.285714,1000,8843.828831
677.777778,1000,9036.601202
907.5,925,9212.668891
913.1,869,9392.857296
763.221884,1000,9529.63897
252.112676,1000,9667.743062
672.727273,1000,9866.415461
735.714286,1000,9993.627472
201.282051,1000,10121.252013
761.702128,1000,10311.274705
880.0,1000,10437.260071
893.589744,1000,10564.329857
415.570934,1000,10754.817334
394.853968,735,10838.755897
412.639319,726,10941.821507
762.815884,1000,11068.521064
578.787879,1000,11255.462399
749.81685,1000,11381.640757
671.73913,1000,11507.37377
70.731707,1000,11694.945143
306.940063,1000,11821.48224
472.916667,1000,11929.169116
30.944928,793,12101.51379
401.628664,1000,12228.36917
745.588235,1000,12355.222167
177.378292,608,12427.645687
619.471947,1000,12618.246311
641.610738,1000,12744.992512
683.333333,1000,12871.928909
840.95941,1000,13061.718774
846.666667,1000,13188.325481
90.938511,1000,13316.817505
870.260223,1000,13509.346152
791.447368,1000,13637.816685
883.805668,1000,13765.945597
548.208469,1000,13955.463686
841.605839,1000,14081.617925
438.461538,1000,14210.65604
473.717949,1000,14400.356734
739.622642,1000,14508.206726
615.59633,1000,14635.687216
866.911765,1000,14826.506348
779.120879,1000,14953.424616
291.812865,1000,15081.698889
711.24498,1000,15209.091889
882.45614,1000,15401.066682
777.256318,1000,15530.983506
178.714563,709,15632.795266
368.84273,1000,15802.320777
634.082397,1000,15931.393768
567.785235,1000,16059.196319
250.73413,794,16229.711034
418.218623,1000,16355.902929
775.058484,745,16441.076598
502.189781,1000,16569.118162
594.339623,1000,16758.154248
569.090909,1000,16885.01274
579.577465,1000,17011.712265
554.109589,1000,17205.127486
829.961089,1000,17332.666286
505.633803,1000,17458.570395
493.75,1000,17643.430284
342.176871,1000,17770.844006
565.480427,1000,17898.886267
707.272727,1000,18091.705901
645.247148,1000,18218.352356
521.359223,1000,18345.558791
721.086262,1000,18537.521719
818.088737,1000,18664.850538
81.818182,1000,18791.350622
556.48855,1000,18973.278224
628.125,1000,19081.890627
538.297872,1000,19208.644671
783.161512,1000,19399.737161
131.023102,1000,19528.728736
842.307692,1000,19670.250422
870.338983,1000,19818.101568
886.30137,1000,20023.366465
754.489164,1000,20158.96615
502.150538,1000,20293.266104
700.766284,1000,20490.861739
850.657895,1000,20617.763309
814.826498,1000,20747.08971
