#{"t_start": 1777066527.1464646, "env_id": "CarRacing-v3"}
r,l,t
-29.577465,1000,139.435058
-54.861111,1000,286.533499
-59.876543,1000,433.496067
-63.333333,1000,666.255746
-71.608833,1000,834.031959
-62.546816,1000,1023.422133
-58.955224,1000,1300.008945
-63.768116,1000,1480.354285
-49.80695,1000,1671.640364
-61.403509,1000,1947.485569
-47.194719,1000,2134.973419
-38.83792,1000,2323.999945
-56.521739,1000,2557.978759
-61.672474,1000,2732.014413
-40.972222,1000,2904.739911
38.983051,1000,3122.18405
-14.814815,1000,3303.785294
-32.55132,1000,3495.361141
-25.566343,1000,3718.710963
-23.636364,1000,3893.025971
453.505535,1000,4072.696986
497.122302,1000,4298.999451
240.425532,1000,4469.104441
65.016502,1000,4639.963521
221.656051,1000,4809.461254
158.785942,1000,5058.814414
908.6,914,5219.965686
326.791277,1000,5391.110156
52.027027,1000,5642.449695
745.01845,1000,5813.076536
635.632184,1000,5983.02021
55.893536,1000,6221.236853
91.12628,1000,6393.280988
510.909091,1000,6564.941362
717.164179,1000,6825.998294
150.793651,1000,7012.097049
268.421053,1000,7202.764361
673.648649,1000,7459.425755
60.278746,1000,7633.24682
638.993711,1000,7785.79434
374.193548,1000,8050.950931
625.978648,1000,8224.526896
717.518248,1000,8401.597949
795.470383,1000,8679.845005
906.7,933,8855.773821
600.0,1000,9049.039997
914.1,859,9215.846088
905.3,947,9423.612505
917.5,825,9521.95852
909.5,905,9652.769682
588.888889,1000,9851.696493
739.041096,1000,9978.958062
915.5,845,10092.972685
878.10219,1000,10264.145281
836.170213,1000,10389.415542
919.8,802,10499.539906
822.535211,1000,10625.990069
328.654237,867,10804.621642
497.972973,1000,10931.859004
896.503497,1000,11058.392987
29.769388,438,11096.703015
835.94306,1000,11283.141658
552.317881,1000,11409.820605
299.933452,628,11503.070793
630.612245,1000,11671.134224
609.923664,1000,11797.760657
300.0,1000,11924.767801
651.724138,1000,12115.51298
143.346008,1000,12242.121833
150.712251,1000,12368.980803
382.993197,1000,12558.62738
422.033898,1000,12685.468
824.81203,1000,12812.888373
762.453532,1000,13002.639679
777.470356,1000,13129.036613
551.29683,1000,13257.555976
472.992701,1000,13385.726337
446.816479,1000,13578.074301
633.108108,1000,13706.960823
617.241379,1000,13833.879957
409.933775,1000,14022.919281
310.958904,1000,14150.446083
607.482993,1000,14279.31027
864.028777,1000,14468.817939
185.714286,1000,14595.661262
541.891892,1000,14703.906389
344.078947,1000,14894.374238
551.315789,1000,15021.655708
440.816327,1000,15149.731244
878.021978,1000,15341.287762
470.149254,1000,15471.144242
194.126421,839,15584.58981
260.856269,1000,15773.556977
317.038095,783,15863.079915
236.711621,640,15960.116918
751.301115,1000,16087.171176
267.315261,866,16244.97236
281.443299,1000,16370.966724
198.742038,676,16469.912879
750.649351,1000,16578.417954
727.128571,944,16762.65982
-18.490444,790,16871.04197
34.305415,463,16931.074318
775.409836,1000,17058.367814
863.235294,1000,17251.505282
885.507246,1000,17378.208537
396.753247,1000,17505.040016
602.422145,1000,17689.52113
721.705426,1000,17817.195909
428.813559,1000,17926.7618
798.305085,1000,18118.190784
669.230769,1000,18245.000169
845.454545,1000,18372.318579
541.196013,1000,18564.016596
457.275542,1000,18691.340195
222.259136,1000,18818.305432
815.584416,1000,19000.335849
619.471947,1000,19128.425934
359.731544,1000,19254.547236
877.695167,1000,19446.585213
500.760456,1000,19574.989173
840.520446,1000,19723.308892
804.255319,1000,19937.237447
876.973684,1000,20072.767266
881.818182,1000,20208.328069
786.206897,1000,20407.449817
926.6,734,20494.504155
893.127148,1000,20621.167427
880.769231,1000,20750.462266
