#{"t_start": 1777041532.1601396, "env_id": "CarRacing-v3"}
r,l,t
-43.573668,1000,115.678967
-43.060498,1000,241.698181
-50.464396,1000,367.25137
-46.666667,1000,519.056587
69.381107,1000,642.919254
-20.152091,1000,766.225654
43.859649,1000,932.091281
40.57508,1000,1055.933355
-17.602996,1000,1176.332286
-21.146953,1000,1350.839084
40.0,1000,1472.071248
75.0,1000,1595.373481
44.827586,1000,1759.808253
-25.675676,1000,1883.311422
270.491803,1000,2008.487686
458.490566,1000,2194.261456
547.798742,1000,2325.077236
631.617647,1000,2450.233793
-67.612111,992,2642.723677
198.969072,1000,2772.265228
249.514563,1000,2881.631838
177.978339,1000,3055.042763
271.212121,1000,3178.811929
759.922179,1000,3303.738264
575.373134,1000,3429.03856
570.175439,1000,3618.200125
276.271186,1000,3742.635974
514.814815,1000,3866.984586
605.128205,1000,4057.273695
642.857143,1000,4181.485337
478.014184,1000,4306.200692
463.076923,1000,4500.794291
697.794118,1000,4629.737183
477.639752,1000,4756.92207
796.226415,1000,4945.876486
323.208191,1000,5071.808796
550.909091,1000,5197.936746
362.462462,1000,5386.827735
287.878788,1000,5513.34499
243.137255,1000,5640.18053
591.119691,1000,5830.695204
737.545126,1000,5956.42313
557.232704,1000,6062.806673
561.971831,1000,6253.946643
880.13245,1000,6380.70263
476.780392,743,6483.874642
372.107829,618,6556.583578
372.222222,1000,6736.665359
273.990446,656,6813.950011
358.471761,1000,6943.117056
217.896805,592,7016.519512
515.384615,1000,7174.526568
886.30137,1000,7300.37089
76.361417,324,7347.76066
888.549618,1000,7474.374369
255.882353,1000,7641.505709
886.440678,1000,7767.5213
293.939394,1000,7894.061323
655.555556,1000,8082.737453
799.665552,1000,8209.381053
248.973607,1000,8336.401165
845.3125,1000,8520.954589
428.682278,980,8630.855548
924.6,754,8740.500233
877.186312,1000,8925.437355
438.461538,1000,9058.144083
607.602339,1000,9189.690619
807.936508,1000,9385.283221
832.20339,1000,9516.534811
713.432836,1000,9648.278418
877.358491,1000,9781.296666
308.602151,1000,9979.154951
854.887218,1000,10112.017531
922.6,774,10204.24399
616.374269,1000,10400.756817
912.4,876,10522.743222
272.262774,1000,10655.901163
305.904059,1000,10854.032303
925.3,747,10944.36477
913.4,866,11066.655778
914.3,857,11172.470504
917.0,830,11351.810249
721.818182,1000,11478.573837
891.902834,1000,11606.113817
921.4,786,11757.452164
892.932862,1000,11885.731717
886.254296,1000,12011.599947
517.74744,1000,12200.803331
860.144928,1000,12327.79278
597.416974,1000,12453.628231
468.84058,1000,12580.07467
889.247312,1000,12774.145046
721.305842,1000,12900.661233
812.225705,1000,13031.117067
896.402878,1000,13223.963915
860.365854,1000,13355.318793
265.187713,1000,13483.306235
848.979592,1000,13672.213463
873.484848,1000,13798.6879
645.22293,1000,13925.546802
870.0,1000,14115.316264
690.540541,1000,14241.645861
783.872414,714,14323.550373
657.142857,1000,14505.106804
787.992308,698,14585.467354
807.216495,1000,14712.021505
853.068592,1000,14838.297222
867.857143,1000,15028.408027
546.840149,1000,15154.33181
924.7,753,15259.484757
885.185185,1000,15447.945036
507.508532,1000,15574.221189
874.603175,1000,15700.198081
125.4,747,15783.862482
932.6,674,15918.275051
805.487805,1000,16052.397013
830.091185,1000,16185.476153
428.239203,1000,16378.655918
432.50774,1000,16506.802878
791.447368,1000,16634.261073
829.71246,1000,16825.819326
205.810398,1000,16953.803422
725.27881,1000,17081.000593
885.347985,1000,17270.815653
873.584906,1000,17397.633779
777.887789,1000,17525.498179
893.079585,1000,17724.445966
477.319588,1000,17855.138047
831.972789,1000,17981.278215
884.732824,1000,18111.255946
