#{"t_start": 1777041532.1988142, "env_id": "CarRacing-v3"}
r,l,t
-43.283582,1000,115.696965
-47.552448,1000,241.718437
-32.432432,1000,367.265355
-53.23741,1000,519.073474
40.127389,1000,642.934915
-26.829268,1000,766.258275
-22.509225,1000,932.113118
-25.373134,1000,1055.965561
-13.533835,1000,1176.35012
-30.463576,1000,1350.85392
203.886926,1000,1472.100321
-23.076923,1000,1595.396314
310.526316,1000,1759.830086
204.075235,1000,1883.327744
610.843373,1000,2008.504521
352.459016,1000,2194.281061
288.704319,1000,2325.093614
245.323741,1000,2450.25163
554.109589,1000,2643.472311
392.537313,1000,2773.030191
345.229682,1000,2901.524265
497.014925,1000,3055.744628
516.666667,1000,3179.522954
634.219269,1000,3304.43803
132.352941,1000,3429.804651
508.280255,1000,3618.944455
229.230769,1000,3743.329725
797.163121,1000,3867.721696
566.666667,1000,4058.008279
770.967742,1000,4182.222083
443.333333,1000,4306.928117
791.696751,1000,4501.526863
371.910112,1000,4630.440719
186.666667,1000,4757.63872
385.185185,1000,4946.550206
692.04893,1000,5072.504387
386.166008,1000,5198.669287
35.888502,1000,5387.54466
679.552716,1000,5514.085487
426.666667,1000,5640.893798
797.887324,1000,5831.505336
271.527778,1000,5957.12893
612.280702,1000,6063.501044
669.503546,1000,6254.662639
614.285714,1000,6381.440781
290.572391,1000,6506.700852
141.5,486,6568.103843
51.469231,294,6612.927541
29.894225,313,6694.699911
353.521127,1000,6821.871812
411.363636,1000,6950.573437
38.785714,256,6994.097836
178.333333,551,7064.127043
9.697872,287,7137.582363
269.033333,544,7205.340689
627.564103,1000,7331.177619
331.130104,707,7411.357362
406.703175,680,7491.060682
426.21517,776,7638.677049
448.736462,1000,7764.741557
596.969697,1000,7891.322405
881.684982,1000,8080.045959
922.5,775,8167.229506
450.522648,1000,8294.287279
530.914826,1000,8477.455644
865.277778,1000,8609.125441
923.3,767,8699.812347
40.065147,1000,8830.771894
539.705882,1000,9017.538287
825.266904,1000,9149.243067
824.092409,1000,9280.13922
826.174497,1000,9475.77225
933.8,662,9576.182569
848.339483,1000,9709.177479
803.333333,1000,9886.866318
631.391586,1000,10019.577529
924.0,760,10130.6089
913.7,863,10251.243537
932.8,672,10396.985647
564.495114,1000,10530.543211
921.7,783,10622.787821
907.7,923,10813.045176
871.153846,1000,10948.361686
881.132075,1000,11082.729471
851.070336,1000,11223.34698
925.0,750,11392.231769
929.9,701,11473.328078
832.748538,1000,11600.990035
747.389558,1000,11790.649289
917.9,821,11883.603393
889.169675,1000,12009.437534
867.63754,1000,12135.316771
535.014837,1000,12325.581533
450.561798,1000,12451.339252
487.248322,1000,12577.974317
896.587031,1000,12771.950339
780.959919,908,12890.411194
928.2,718,12973.710404
889.051095,1000,13168.041729
930.1,699,13271.836924
881.818182,1000,13401.554838
572.535211,1000,13509.961579
882.876712,1000,13698.818231
928.2,718,13800.347908
19.71831,1000,13927.222524
915.1,849,14084.270525
665.306122,1000,14210.796653
746.975089,1000,14337.12484
470.909091,1000,14518.643875
858.174905,1000,14644.544543
459.87055,1000,14770.791716
917.1,829,14882.730281
876.109215,1000,15072.679402
708.080808,1000,15198.455194
934.2,658,15276.123222
425.65,932,15458.726496
875.177305,1000,15584.756214
889.690722,1000,15711.12553
873.59736,1000,15891.434341
893.589744,1000,16024.811965
937.5,625,16102.528135
872.60274,1000,16234.363296
630.650155,1000,16427.303526
871.326165,1000,16555.175113
673.94636,1000,16682.730235
850.657895,1000,16874.078239
840.063091,1000,17002.495293
558.450704,1000,17129.100314
711.797753,1000,17319.026803
889.830508,1000,17426.478381
725.242718,1000,17555.890395
888.764045,1000,17754.122455
874.729242,1000,17883.29966
421.276596,1000,18009.856426
858.762887,1000,18206.761167
