#{"t_start": 1776904843.7396505, "env_id": "CarRacing-v3"}
r,l,t
-43.661972,1000,142.95442
-47.916667,1000,302.429435
17.283951,1000,470.548691
-36.666667,1000,660.567436
-43.217666,1000,795.633728
-28.838951,1000,925.679713
-25.373134,1000,1110.7943
-23.913043,1000,1241.297745
-45.564865,808,1355.795467
-22.807018,1000,1548.401541
22.112211,1000,1680.035616
166.055046,1000,1812.14985
-31.15942,1000,2006.010035
366.898955,1000,2113.810289
278.472222,1000,2246.703365
377.966102,1000,2440.072244
322.222222,1000,2574.141105
307.624633,1000,2707.860672
359.546926,1000,2901.825835
372.727273,1000,3034.9809
652.767528,1000,3168.127955
497.122302,1000,3300.576374
197.87234,1000,3490.890345
68.316832,1000,3624.081138
126.11465,1000,3757.653888
174.760383,1000,3948.850735
767.383513,1000,4081.363411
579.127726,1000,4215.127386
68.918919,1000,4405.3178
147.232472,1000,4537.504186
344.444444,1000,4670.446365
86.311787,1000,4864.043971
125.255973,1000,4997.445597
863.636364,1000,5131.211834
571.641791,1000,5294.361467
795.238095,1000,5428.530137
546.19883,1000,5563.822212
673.648649,1000,5759.41824
767.595819,1000,5892.858706
821.383648,1000,6026.768021
845.16129,1000,6217.627282
885.765125,1000,6351.085124
896.350365,1000,6484.85146
917.7,823,6604.204436
921.5,785,6756.828444
887.878788,1000,6890.302483
873.880597,1000,7023.957436
912.7,873,7207.328428
932.4,676,7289.307743
885.454545,1000,7424.716319
696.825397,1000,7558.165575
911.6,884,7744.466645
850.704225,1000,7878.051084
564.233577,1000,8012.766255
875.683891,1000,8208.395909
892.307692,1000,8341.430064
776.760563,1000,8476.151794
384.745763,1000,8669.500687
518.243243,1000,8778.889802
896.503497,1000,8912.637401
794.557823,1000,9106.661288
864.412811,1000,9240.771966
601.986755,1000,9374.976001
843.060498,1000,9557.801542
585.714286,1000,9691.654449
850.381679,1000,9826.431393
310.344828,1000,10022.032777
462.068966,1000,10157.520993
789.988593,911,10282.592611
674.928775,1000,10477.182596
607.482993,1000,10609.789122
842.372881,1000,10742.936341
836.090226,1000,10875.417148
546.840149,1000,11070.562191
714.229249,1000,11204.707799
565.706052,1000,11339.574155
400.0,1000,11516.540785
772.659176,1000,11651.783966
849.324324,1000,11786.420326
686.206897,1000,11981.494894
340.397351,1000,12115.804075
208.219178,1000,12249.427155
400.0,1000,12448.47875
738.129496,1000,12582.818877
749.206349,1000,12716.741664
508.108108,1000,12912.484674
485.526316,1000,13047.847596
373.684211,1000,13182.831466
236.734694,1000,13382.90562
321.245421,1000,13517.941262
300.0,1000,13652.809041
304.682274,1000,13850.203297
193.577982,1000,13986.352886
258.730159,1000,14120.724749
456.574924,1000,14313.523339
799.628253,1000,14448.533712
695.180723,1000,14582.713656
607.90378,1000,14691.588801
584.713376,1000,14887.782802
874.025974,1000,15023.08122
915.1,849,15153.885336
848.805461,1000,15352.276587
892.779783,1000,15487.889574
821.311475,1000,15623.43279
888.970588,1000,15820.022018
863.768116,1000,15954.546563
429.220779,1000,16089.628141
844.636678,1000,16287.018069
849.612403,1000,16421.942297
855.932203,1000,16557.991858
859.322034,1000,16751.929829
893.006993,1000,16886.588897
896.363636,1000,16996.350603
564.451827,1000,17191.553259
717.337461,1000,17326.865445
816.943522,1000,17462.389993
883.766234,1000,17597.71999
833.993399,1000,17795.597211
846.308725,1000,17935.814325
847.95539,1000,18070.445898
884.790875,1000,18268.587282
833.085502,1000,18403.668574
885.815603,1000,18538.177209
798.026316,1000,18736.801193
838.181818,1000,18872.262275
782.758621,1000,19007.78613
