#{"t_start": 1776904843.6278882, "env_id": "CarRacing-v3"}
r,l,t
-46.708464,1000,142.86201
-50.177936,1000,302.289591
-34.98452,1000,470.43661
-36.666667,1000,660.510144
23.778502,1000,795.582083
-8.745247,1000,925.609813
40.350877,1000,1110.749997
21.405751,1000,1241.240111
16.104869,1000,1371.411682
36.200717,1000,1564.144607
43.333333,1000,1695.855914
159.375,1000,1828.580584
37.931034,1000,2022.152274
156.756757,1000,2154.070765
116.393443,1000,2286.942091
579.245283,1000,2480.504154
541.509434,1000,2614.968666
594.852941,1000,2748.796182
41.868512,1000,2941.846031
504.810997,1000,3075.720175
524.595469,1000,3209.128756
304.33213,1000,3373.671404
256.060606,1000,3507.340648
55.642023,1000,3640.537027
340.298507,1000,3773.671494
633.333333,1000,3965.014716
313.559322,1000,4097.722408
737.037037,1000,4231.707823
390.384615,1000,4421.343502
744.897959,1000,4553.907471
126.950355,1000,4686.262262
275.384615,1000,4880.510189
701.470588,1000,5013.81145
667.080745,1000,5147.487007
623.27044,1000,5335.011217
381.228669,1000,5470.212059
30.172727,772,5560.734895
713.813814,1000,5756.362895
139.393939,1000,5889.912903
246.405229,1000,6023.791041
903.4,966,6211.689331
816.967509,1000,6345.155252
516.352201,1000,6478.898329
875.352113,1000,6613.267561
886.754967,1000,6808.918046
805.882353,1000,6942.019031
875.088968,1000,7076.140388
893.055556,1000,7269.936059
578.343949,1000,7404.837837
856.810631,1000,7538.708139
788.178914,1000,7735.07063
327.692308,1000,7868.854275
807.534247,1000,8003.476762
751.044882,900,8165.881366
819.847328,1000,8298.880245
805.882353,1000,8433.745754
608.474576,1000,8627.25752
889.89899,1000,8761.155347
511.111111,1000,8894.426666
873.244147,1000,9088.798146
468.914956,1000,9223.042344
904.7,953,9352.720619
349.367089,1000,9536.004493
927.2,728,9622.213495
892.395437,1000,9755.887889
415.669516,1000,9891.003349
859.064327,1000,10087.810302
255.555556,1000,10221.956054
764.462712,814,10338.794506
739.552239,1000,10532.623703
929.9,701,10616.0887
763.799283,1000,10749.241492
858.646617,1000,10881.793717
844.237918,1000,11076.825675
443.859649,1000,11211.156451
449.295775,1000,11345.878553
290.510949,1000,11548.518666
767.158672,1000,11682.392796
831.899642,1000,11817.750153
334.482759,1000,11987.817143
327.083333,1000,12122.104658
856.709957,1000,12255.635503
743.636364,1000,12454.898844
746.153846,1000,12589.0344
656.272401,1000,12723.170575
783.392226,1000,12918.818392
288.316151,1000,13054.422219
469.96587,1000,13189.311777
284.057971,1000,13389.211826
368.634686,1000,13524.45711
581.15942,1000,13659.487723
612.898925,829,13841.737074
473.883162,1000,13978.031934
279.310345,1000,14087.334311
835.251799,1000,14222.274809
634.756098,1000,14415.604009
841.979522,1000,14549.811817
202.721088,1000,14683.400474
312.878788,1000,14879.464551
454.140127,1000,15014.758368
853.333333,1000,15158.673677
494.594595,1000,15356.975234
886.206897,1000,15492.586528
864.285714,1000,15628.02963
873.076923,1000,15824.672811
635.395189,1000,15959.407568
838.628159,1000,16094.185012
846.428571,1000,16291.96878
732.713755,1000,16426.636359
860.784314,1000,16562.825803
770.37037,1000,16756.534595
865.870307,1000,16891.399122
846.031746,1000,17026.193999
906.6,934,17190.488559
870.695971,1000,17325.877944
622.560976,1000,17461.396034
836.170213,1000,17596.733002
760.465116,1000,17794.562981
708.049536,1000,17934.861752
692.763158,1000,18069.487634
772.204473,1000,18267.632108
737.920489,1000,18402.656634
862.825279,1000,18537.159302
735.164835,1000,18735.83215
869.811321,1000,18871.132336
566.666667,1000,19006.806527
