#{"t_start": 1776904843.6834934, "env_id": "CarRacing-v3"}
r,l,t
-52.02952,1000,142.90757
-40.594059,1000,302.363111
-12.133891,1000,470.50104
-57.09571,1000,660.544877
-27.797834,1000,795.611548
-23.664122,1000,925.652143
-30.693069,1000,1110.774262
-30.15873,1000,1241.267424
-56.112853,1000,1371.439608
-32.659933,1000,1564.350124
165.372168,1000,1695.884087
386.577181,1000,1828.604825
-29.292929,1000,2022.187981
351.178451,1000,2154.096567
64.233577,1000,2286.972161
655.474453,1000,2480.540739
406.410256,1000,2615.004919
210.861423,1000,2748.831731
40.939597,1000,2941.878948
191.390728,1000,3075.751386
398.360656,1000,3209.175352
26.315789,1000,3373.694064
-5.511811,1000,3507.373476
361.016949,1000,3640.578928
292.971246,1000,3773.698428
727.838828,1000,3965.040673
514.035088,1000,4097.747545
758.736059,1000,4231.740589
164.150943,1000,4421.366707
672.727273,1000,4553.942441
703.703704,1000,4686.291827
457.195572,1000,4880.536534
792.473118,1000,5013.844885
612.962963,1000,5147.513184
869.465649,1000,5335.038559
841.747573,1000,5470.24965
346.494465,1000,5605.134486
892.932862,1000,5800.701251
200.330033,1000,5933.322519
815.857605,1000,6067.865606
690.540541,1000,6258.561545
814.285714,1000,6392.193955
322.580645,1000,6501.346162
559.090909,1000,6697.301578
867.97153,1000,6830.980702
929.0,710,6939.625468
905.9,941,7068.957781
892.592593,1000,7262.623691
885.915493,1000,7396.797556
888.970588,1000,7507.257296
839.68254,1000,7703.347527
873.770492,1000,7836.804676
497.484277,1000,7971.44998
542.011834,1000,8167.000853
822.033898,1000,8300.060527
485.209003,1000,8434.820467
283.606557,1000,8628.365469
608.708709,1000,8762.234492
881.751825,1000,8895.56267
869.283276,1000,9089.895931
684.313725,1000,9224.12301
872.125436,1000,9357.864465
393.548387,1000,9541.193018
818.727915,1000,9674.516139
562.087912,1000,9809.692288
884.962406,1000,10004.696219
866.555184,1000,10140.599766
401.766784,1000,10273.446272
806.25,1000,10406.798261
830.463576,1000,10600.734388
873.421927,1000,10709.275361
578.200692,1000,10842.07291
593.227092,1000,11036.830464
264.179104,1000,11170.703118
751.132686,1000,11305.579783
812.587413,1000,11505.344922
592.810458,1000,11642.834184
318.960245,1000,11776.739089
382.993197,1000,11972.153623
304.255319,1000,12106.738995
783.161512,1000,12240.302105
559.722222,1000,12439.146665
788.888889,1000,12573.82745
261.842105,1000,12707.544619
827.797834,1000,12903.193133
509.271523,1000,13038.347503
573.913043,1000,13173.510495
435.971223,1000,13373.553548
403.759398,1000,13508.594096
270.967742,1000,13643.415126
551.567944,1000,13840.62692
511.970748,650,13921.957865
555.052265,1000,14056.748457
394.736842,1000,14191.326154
320.689655,1000,14384.097781
169.794721,1000,14518.847164
374.164134,1000,14652.634387
326.966292,1000,14849.271833
324.332344,1000,14958.84791
785.993485,1000,15097.355028
828.057554,1000,15300.000361
452.980132,1000,15436.632126
857.295374,1000,15571.781042
309.722222,1000,15769.295351
727.272727,1000,15903.887347
896.632997,1000,16038.415862
855.823293,1000,16235.91454
812.621359,1000,16370.540294
497.796143,1000,16506.77118
207.453416,1000,16642.496317
525.407166,1000,16836.124544
871.223022,1000,16970.188933
650.819672,1000,17104.598134
36.842105,1000,17300.939146
863.099631,1000,17435.759211
787.372014,1000,17571.360529
854.248366,1000,17768.851917
796.440129,1000,17908.973805
880.066445,1000,18044.331116
781.040892,1000,18242.245259
800.662252,1000,18352.667805
817.293233,1000,18487.337917
534.069401,1000,18685.748095
860.0,1000,18820.080932
638.738739,1000,18956.526159
665.957447,1000,19153.762688
