#{"t_start": 1776904843.756923, "env_id": "CarRacing-v3"}
r,l,t
-46.708464,1000,142.964684
-20.152091,1000,302.444129
-1.709402,1000,470.55793
-53.947368,1000,660.577863
47.260274,1000,795.64527
-29.411765,1000,925.687441
-33.554817,1000,1110.808793
-30.463576,1000,1241.30564
-58.132526,828,1357.362921
183.636364,1000,1550.024468
29.032258,1000,1681.673249
121.854305,1000,1813.794123
67.938931,1000,2007.667775
168.456376,1000,2139.948568
211.926606,1000,2248.341561
398.293515,1000,2441.765294
386.111111,1000,2575.960417
300.684932,1000,2709.563889
434.482759,1000,2903.494823
448.951049,1000,3036.674191
623.021583,1000,3169.8297
162.458472,1000,3302.268752
-18.604651,1000,3492.691325
161.744966,1000,3625.759798
553.284672,1000,3759.308204
187.581699,1000,3950.56589
288.111888,1000,4083.030181
758.490566,1000,4216.749929
141.935484,1000,4406.996237
557.807309,1000,4539.194176
556.140351,1000,4672.16635
184.789644,1000,4865.732296
667.790262,1000,4999.194692
829.824561,1000,5132.936305
649.152542,1000,5320.511484
335.643564,1000,5430.307144
623.684211,1000,5565.62868
767.346939,1000,5761.129128
821.146953,1000,5894.547438
886.440678,1000,6028.530855
656.410256,1000,6219.331845
855.752212,1000,6352.849677
837.728938,1000,6486.618966
914.0,860,6609.059951
856.834532,1000,6804.48303
920.9,791,6895.712206
912.6,874,7018.595155
917.9,821,7197.505867
582.051282,1000,7331.363304
825.465839,1000,7467.093522
884.90566,1000,7638.676333
921.9,781,7753.438437
562.683746,936,7881.551242
681.25,1000,8016.369786
834.027778,1000,8211.864182
735.051546,1000,8345.029279
366.876972,1000,8479.703901
727.922078,1000,8673.096838
909.3,907,8774.517542
896.69967,1000,8908.262736
601.257862,1000,9102.33819
836.877076,1000,9236.518289
800.70922,1000,9370.520532
459.602649,1000,9553.503343
886.206897,1000,9687.151774
440.716612,1000,9821.992666
863.898917,1000,10017.534157
273.493976,1000,10153.108363
840.239044,1000,10285.790451
781.458967,1000,10480.420913
457.971014,1000,10612.912131
868.19788,1000,10746.182251
391.525424,1000,10878.614218
17.339564,541,11010.919349
779.562044,1000,11144.531821
378.26087,1000,11279.188097
518.320611,1000,11476.011152
398.33887,1000,11616.560011
477.854671,1000,11749.67547
168.608414,1000,11945.635954
684.090909,1000,12055.460052
398.220641,1000,12189.153035
813.857678,1000,12387.092961
197.687861,1000,12523.20584
410.273973,1000,12656.367395
889.619377,1000,12790.491161
852.380952,1000,12986.749881
240.983607,1000,13121.621113
529.370629,1000,13257.151584
467.164179,1000,13457.2037
186.792453,1000,13591.829924
309.893993,1000,13727.078481
372.049689,1000,13925.101951
303.333333,1000,14059.967385
838.461538,1000,14194.611415
195.918367,1000,14387.344228
310.828025,1000,14522.015041
794.545455,1000,14655.757751
177.966102,1000,14852.356725
817.981073,1000,14986.954006
792.733564,1000,15129.450792
878.10219,1000,15303.187779
878.10219,1000,15439.947567
867.97153,1000,15575.022813
69.69697,1000,15772.476823
744.067797,1000,15906.994474
690.849673,1000,16041.703637
895.967742,1000,16239.170139
820.415225,1000,16373.76349
644.117647,1000,16509.937656
811.347518,1000,16645.756343
892.537313,1000,16839.3035
865.277778,1000,16973.397597
921.7,783,17065.114273
903.8,962,17257.662476
889.89899,1000,17392.010715
398.349835,1000,17527.910713
704.347826,1000,17725.455966
700.632911,1000,17863.312706
774.56446,1000,18001.28542
771.710526,1000,18199.037665
797.163121,1000,18333.997873
805.109489,1000,18468.980072
844.444444,1000,18666.40477
796.057348,1000,18801.908438
707.30897,1000,18937.660834
618.309859,1000,19135.107588
