#{"t_start": 1776904843.6641245, "env_id": "CarRacing-v3"}
r,l,t
-43.283582,1000,142.897425
-23.076923,1000,302.346633
-56.081081,1000,470.478027
-35.251799,1000,660.533506
-14.012739,1000,795.597764
-26.829268,1000,925.634994
-33.579336,1000,1110.765372
-37.313433,1000,1241.257949
-24.81203,1000,1371.427977
5.960265,1000,1564.345378
13.074205,1000,1695.873813
371.571906,1000,1828.598027
356.140351,1000,2022.17184
207.210031,1000,2154.088022
406.024096,1000,2286.957525
559.016393,1000,2480.533106
192.358804,1000,2614.990967
493.52518,1000,2748.822832
286.986301,1000,2941.870224
365.671642,1000,3075.745036
596.113074,1000,3209.157278
396.268657,1000,3373.687666
256.666667,1000,3507.361761
401.66113,1000,3640.562369
350.0,1000,3773.691279
336.305732,1000,3965.033935
392.307692,1000,4097.741267
857.446809,1000,4231.732384
450.0,1000,4421.359864
859.677419,1000,4553.926242
673.333333,1000,4686.285198
242.960289,1000,4880.529291
836.329588,1000,5013.83424
713.333333,1000,5147.506039
877.777778,1000,5335.030353
591.131498,1000,5470.239902
753.754941,1000,5605.127347
757.142857,1000,5800.693678
689.13738,1000,5933.298565
616.666667,1000,6067.858426
864.788732,1000,6258.554389
918.2,818,6351.985725
913.2,868,6474.484694
918.6,814,6568.431056
440.0,1000,6763.996924
889.89899,1000,6897.593844
914.4,856,7018.909237
884.615385,1000,7212.95986
-12.987234,833,7332.689944
700.0,1000,7468.534268
925.6,744,7555.356958
18.671429,350,7672.21299
835.897436,1000,7805.976621
818.439716,1000,7939.644734
600.0,1000,8135.42029
742.948718,1000,8269.3233
460.553633,1000,8378.733526
785.714286,1000,8573.099582
884.520124,1000,8706.295612
885.559567,1000,8839.769141
806.060606,1000,8973.403245
881.684982,1000,9168.142178
921.4,786,9283.595418
715.33101,1000,9418.146886
679.179811,1000,9600.980831
922.8,772,9690.984983
805.076812,914,9818.4281
626.384365,1000,10013.866607
855.882353,1000,10149.456114
771.886121,1000,10282.196314
833.993399,1000,10476.75402
849.66443,1000,10609.381562
762.5,1000,10742.498401
567.896679,1000,10874.990189
536.666667,1000,11070.146814
217.152104,1000,11204.243452
803.345725,1000,11339.154794
853.947368,1000,11516.054012
863.562753,1000,11651.40206
277.850163,1000,11786.010863
385.40146,1000,11981.064279
806.354515,1000,12115.355364
723.717949,1000,12249.042858
698.742138,1000,12448.085726
612.538226,1000,12582.441506
863.235294,1000,12716.329247
823.076923,1000,12912.059639
268.421053,1000,13047.427932
735.341365,1000,13182.404819
707.017544,1000,13382.436461
665.615884,973,13515.13161
204.20712,1000,13650.045507
315.430267,1000,13847.44564
517.977528,1000,13983.529727
420.134228,1000,14118.053344
845.392491,1000,14252.328373
698.136842,967,14418.338731
261.01083,1000,14552.500649
272.262774,1000,14686.077817
477.358491,1000,14882.158436
870.909091,1000,15017.490796
614.788732,1000,15161.351403
879.452055,1000,15359.717758
872.762646,1000,15495.268804
875.352113,1000,15630.859372
825.0,1000,15827.438183
325.170068,1000,15962.17519
875.088968,1000,16096.84251
874.545455,1000,16294.664378
831.558935,1000,16429.313497
534.304207,1000,16565.558901
832.907348,1000,16759.310473
859.044369,1000,16894.192567
27.946128,1000,17028.953031
907.4,926,17192.90626
575.0,1000,17327.95539
878.723404,1000,17463.620084
869.072165,1000,17598.832682
863.69637,1000,17796.699291
867.948718,1000,17936.898459
866.101695,1000,18071.504885
814.383562,1000,18269.696177
559.442724,1000,18404.761247
817.562724,1000,18539.233102
831.034483,1000,18737.864909
814.473684,1000,18873.376368
559.305994,1000,19008.848084
